gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,0.9250598961099324,1,0,1,0,2,0,2,0,0,0,0,2,0.485403020336758,0.8647519883798882
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1560529813104477,-0.9776733026006604
1,0,0,0,0.8024932989009121,1,0,2,1,1,1,1,1,1,2,0,3,-1.51243097274162,-0.5553946762167429
1,0,0,0,-0.8725835296223645,1,0,1,0,0,0,0,0,0,0,0,2,0.1777867402309658,-0.6725101508287138
0,0,0,0,-1.1994277888464184,1,2,0,0,0,0,2,2,0,0,0,2,-0.0094579520073426,-0.9314237387586124
1,1,1,0,-1.0768611916373982,1,0,1,0,0,2,0,2,2,0,1,2,1.0320906485682468,-0.7548445392068653
0,0,0,0,-1.281138853652432,1,0,1,0,0,2,0,0,0,0,0,2,0.3483131563765678,-0.9751321177741744
1,0,0,0,-0.8725835296223645,1,0,1,2,0,0,0,0,0,0,1,2,0.2881273624428259,-0.6585004883939988
0,0,1,0,-1.1585722564434118,1,2,1,0,2,0,0,2,0,0,1,2,0.8950007846080571,-0.8469238189631073
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.51243097274162,-0.9997263674426882
1,0,0,0,0.8842043637069257,1,0,2,1,1,1,1,1,1,2,0,1,-1.51243097274162,-0.5626204800277078
1,0,0,0,-0.5865948028013173,0,1,0,0,0,0,0,0,0,0,0,3,-1.328529935721853,-0.7976911251073581
1,0,1,0,-0.4231726731892902,1,0,0,2,0,0,2,0,0,1,1,1,-0.2886531627555341,-0.4373290194522597
1,1,0,0,0.0262381832437839,1,2,1,0,2,2,0,0,0,0,1,1,0.6341956775618418,0.1920451216605997
1,1,1,0,1.5787484145580404,1,2,2,1,1,1,1,1,1,2,0,1,-1.318498970066229,-0.2174833860721657
1,0,0,0,-0.5865948028013173,1,0,2,1,1,1,1,1,1,0,0,3,-1.4990563518674551,-0.8499732407548908
0,0,0,0,-0.464028205592297,1,2,1,0,2,0,0,2,2,0,1,1,1.169180512528437,-0.1278127075862453
1,0,1,0,1.5787484145580404,0,1,0,0,2,0,0,2,2,2,0,2,-0.519365372834878,0.5451372289860115
1,0,1,0,1.33361522014,1,2,1,2,0,2,0,2,2,0,1,2,1.3163013421442504,2.0025398728648653
1,0,0,0,1.0884820257219594,1,0,2,1,1,1,1,1,1,2,0,3,-1.5224619383972433,-0.5224476625098659
0,0,0,1,-0.8317279972193578,1,2,1,0,2,2,0,2,2,0,1,2,1.3514097219389332,-0.4446432123006677
1,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,0,3,-0.6631425472321506,-0.9885009596874276
0,0,0,0,-1.1994277888464184,1,2,1,0,0,0,0,0,0,0,0,0,0.3182202594096971,-0.9130388189704688
0,1,0,0,-1.0360056592343916,1,0,1,2,0,0,0,0,0,0,0,0,0.386765191389792,-0.7858469940899966
1,0,1,0,0.1896603128558109,1,2,0,2,0,0,0,0,0,0,1,3,-0.3287770253780288,-0.1109304014346329
0,0,0,1,0.679926701691892,1,0,2,1,1,1,1,1,1,1,0,1,-1.5191182831787022,-0.6012464893902975
0,1,0,0,1.5787484145580404,1,2,0,2,2,2,2,2,2,2,0,3,0.8348149906743149,1.7729493481066811
1,0,0,0,-0.30060607598027,1,0,1,0,0,2,2,2,2,2,0,0,1.15079040882646,0.1024186376934007
0,0,1,0,0.5573601044828717,1,0,0,0,2,0,0,2,2,0,1,1,0.1410065328270121,0.3916717627256081
1,0,1,0,1.619603946961047,1,2,2,1,1,1,1,1,1,2,0,1,-1.3051243491920643,-0.1810008108675687
1,0,0,0,-0.2597505435772633,1,0,1,0,2,2,0,2,0,0,0,2,0.8331431630650443,0.0236640053316906
0,0,1,1,-0.5048837379953037,1,0,2,1,1,1,1,1,1,0,0,3,-1.4990563518674551,-0.8289587471028182
0,1,1,0,-0.5048837379953037,1,0,1,0,0,0,0,2,2,1,1,0,0.873267025687539,-0.186613514745199
1,0,0,1,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.502400007085996,-0.982645185956829
0,0,1,0,0.6390711692888852,1,2,1,0,2,0,2,2,2,0,1,1,1.3447224115018506,1.2382398660952716
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,0,-0.6681580300599623,-0.9885672514655098
0,0,0,0,-0.9951501268313848,1,2,0,2,0,0,2,0,2,0,0,2,0.2095514648071075,-0.7593081855977366
1,0,0,0,-1.1994277888464184,1,0,1,0,0,0,0,0,2,0,1,2,0.5171677449128992,-0.8962449018562997
0,0,0,0,0.5573601044828717,1,2,0,2,0,2,0,2,2,2,0,3,0.4787157098996754,0.5798520234417486
0,1,0,0,0.3530824424678379,1,2,1,2,2,2,0,2,2,0,1,2,1.6155584842036894,1.064091365073207
0,1,0,0,1.2927596877369931,1,2,0,0,2,2,2,0,2,0,0,1,0.3265793974560501,1.143575206993822
1,0,0,0,-1.1585722564434118,1,0,2,1,1,1,1,1,1,0,0,3,-1.5341647316621376,-0.9735411151002004
0,0,1,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,3,0.1510374984826362,-0.9777395943787428
1,0,0,0,-0.627450335204324,1,2,1,0,0,2,2,0,0,1,0,2,0.7311616788995373,-0.3851573901015308
0,0,0,0,-0.0554728815622295,1,2,1,0,0,0,2,0,0,0,1,1,0.500449468820193,0.0540919314714422
1,1,1,0,1.4970373497520268,1,2,1,0,2,2,2,2,2,2,1,2,1.5068896896011,2.3655094551245326
1,1,1,0,1.4970373497520268,0,1,0,0,0,2,0,0,0,1,1,1,-1.1730499680596862,-0.0651669772985212
0,0,0,1,0.7207822340948987,1,0,0,2,0,2,2,2,0,1,1,1,0.1978486715422129,0.5287410625403356
0,0,1,0,1.619603946961047,1,2,2,1,1,1,1,1,1,2,0,1,-1.333545418549665,-0.1911655501735134
0,0,0,0,-1.281138853652432,1,2,1,0,0,0,0,2,2,0,1,2,0.9936386135550228,-0.9666025756609252
0,0,1,1,-0.5865948028013173,1,0,0,0,0,2,2,0,0,1,1,1,-0.3505107842985467,-0.5854248516880011
0,0,1,1,0.3122269100648312,1,2,1,0,2,2,0,2,0,0,1,1,1.052152579879494,0.7219815956500876
1,0,0,0,-1.281138853652432,0,1,0,2,0,0,0,0,0,0,0,3,-1.1763936232782273,-0.9952848183111778
1,0,0,0,0.3530824424678379,1,0,1,0,2,0,2,2,0,1,1,2,0.8247840250186913,0.6399344716436256
1,0,0,0,0.8842043637069257,1,0,0,2,2,0,0,2,0,2,1,0,0.0139476345224459,0.5440986577960563
0,0,0,0,0.3530824424678379,1,0,1,0,0,0,0,0,0,0,0,0,0.1794585678402363,0.2591103038204736
0,0,1,1,0.5573601044828717,1,0,2,1,1,1,1,1,1,2,0,1,-1.5207901107879729,-0.5849608092414252
1,0,1,1,0.0670937156467907,1,0,1,0,0,0,0,2,0,0,0,2,0.4486228129328043,0.124869453203922
1,0,1,1,0.5165045720798649,1,2,0,2,2,0,2,2,0,2,0,1,0.29983015570772,0.48138663573025
0,0,1,1,0.1079492480497974,1,0,1,2,0,2,2,2,2,0,1,2,1.4049082054355928,0.6517344081422657
1,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1811303954495068,-0.9773418437102492
1,0,0,0,-1.117716724040405,1,2,0,0,0,0,0,0,0,0,0,2,-0.5929257876427849,-0.9097905218444388
0,0,1,1,0.4347935072738514,0,1,0,2,0,2,2,2,2,1,1,1,-0.1498914711860736,0.1585677737290646
0,0,0,0,-1.0768611916373982,0,1,0,0,0,0,0,2,2,0,0,1,-0.6648143748414211,-0.8764015629503468
0,0,1,1,0.5165045720798649,1,2,2,1,1,1,1,1,1,2,1,1,-1.345248211814559,-0.4907601925865514
1,0,1,1,1.3744707525430069,1,2,2,1,1,1,1,1,1,2,1,1,-1.323514452894041,-0.2693235565324834
1,0,1,0,-1.1994277888464184,1,0,1,0,0,0,0,0,0,0,1,2,0.1811303954495068,-0.9161103380216132
0,0,1,0,0.9659154285129392,1,2,1,0,2,0,0,2,2,1,1,2,1.1156820290317773,1.4259781816241972
0,1,0,0,-1.281138853652432,1,0,1,0,0,2,0,0,0,0,1,0,0.3483131563765678,-0.9751321177741744
0,0,0,0,-0.2597505435772633,1,2,1,0,0,2,0,2,2,0,1,0,1.190914271448955,0.1406247991281361
0,0,0,0,-0.8725835296223645,1,2,1,2,0,0,0,0,0,0,1,0,0.4720283994625929,-0.5977109278925776
0,0,0,0,-0.2597505435772633,1,2,1,0,0,0,0,0,0,0,1,0,0.3366103631116737,-0.1974632690913269
1,0,1,1,-0.6683058676073308,1,0,2,1,1,1,1,1,1,0,0,2,-1.4957126966489138,-0.8575526007156278
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1794585678402363,-0.97736394096961
0,0,1,1,-0.3823171407862835,1,2,2,1,1,1,1,1,1,2,1,1,-1.3134834872384171,-0.7809193052525494
0,0,1,0,-0.9951501268313848,1,2,1,0,0,0,0,0,2,0,1,1,0.6793350230121485,-0.7311341799127814
0,0,1,0,-0.1780394787712498,1,2,1,0,0,2,2,2,2,0,1,2,1.334691445846227,0.3377765471447408
1,1,0,0,-1.0360056592343916,1,2,1,0,0,0,0,0,0,0,0,3,0.296486500489179,-0.7674841715612138
1,1,1,0,-0.9134390620253712,1,2,1,0,0,2,0,0,2,0,1,2,0.8331431630650443,-0.6043401057008024
1,0,0,0,0.6390711692888852,1,2,1,0,2,2,0,2,2,1,1,1,1.3781589636872629,1.2379084072048605
0,0,0,0,-0.790872464816351,1,2,1,0,0,0,0,0,2,0,1,2,0.7044124371512076,-0.4711599235335668
1,1,1,0,0.3122269100648312,1,2,1,2,0,0,0,2,2,0,0,2,1.236053616899261,0.7975100281451284
1,0,1,1,1.619603946961047,1,2,0,2,2,2,2,2,2,2,0,1,0.7963629556610912,1.864829752528677
1,0,1,0,-0.7500169324133442,1,2,1,0,0,0,0,2,0,0,1,2,0.7094279199790192,-0.4623652143079886
0,0,0,0,-1.2402833212494253,1,0,0,0,2,0,0,0,0,0,1,3,-0.511006234788525,-0.957719477397904
0,0,1,1,1.5787484145580404,1,2,0,2,2,2,2,2,2,2,0,0,0.8364868182835858,1.7947151485770192
0,1,1,0,-0.7091614000103375,1,2,1,0,0,2,2,0,0,0,1,2,0.6074464358135121,-0.4523109612988477
1,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.1627402917475302,-0.9775849135632176
0,0,1,1,-1.0768611916373982,1,0,0,2,2,0,0,0,0,0,0,1,-0.3003559560204284,-0.8469459162224682
1,0,0,0,-0.7500169324133442,1,2,2,1,1,1,1,1,1,1,1,1,-1.3402327289867473,-0.8662368236444021
1,0,0,0,1.2519041553339865,1,2,1,0,2,0,2,2,2,0,0,2,1.354753377157475,1.9584558404401708
1,0,1,0,-0.9134390620253712,1,2,1,0,0,0,0,2,0,0,1,2,0.6927096438863131,-0.6487334997565476
0,0,0,0,-1.117716724040405,1,0,0,2,0,0,2,0,0,0,0,1,-0.3689008880005233,-0.8935932307330098
0,1,0,0,-0.5048837379953037,1,2,0,0,0,0,0,0,2,0,1,3,-0.1097676085635789,-0.4894122597655457
0,0,0,1,-1.1994277888464184,1,0,0,2,0,0,2,0,0,0,1,3,-0.327105197768758,-0.9400637671686652
1,0,1,0,0.7207822340948987,1,2,1,2,0,2,0,2,2,1,1,2,1.3062703764886268,1.3035372675062855
0,0,1,1,-0.0963284139652362,0,1,0,0,0,0,2,2,2,0,0,1,-0.4575077512918655,-0.3183131805352644
0,0,0,0,-0.627450335204324,1,0,1,0,0,0,0,0,0,0,1,2,0.1710994297938833,-0.5026043236039129
0,0,0,1,-0.5865948028013173,0,1,0,0,0,0,0,0,2,0,1,2,-0.9991798966955427,-0.7640149018415763
1,0,0,0,0.5573601044828717,1,0,2,1,1,1,1,1,1,2,0,1,-1.5274774212250553,-0.6070580686021745
1,0,1,1,0.8433488313039189,1,0,0,0,2,0,2,2,0,0,0,1,0.0039166688668224,0.4782046303823021
0,0,0,0,-1.281138853652432,1,2,2,1,1,1,1,1,1,0,1,2,-1.310139832019876,-0.9970525990600376
1,0,0,0,0.2713713776618244,1,0,0,0,0,0,2,0,0,2,1,0,-0.5043189243514428,-0.137270334592646
1,0,0,0,0.7207822340948987,0,1,0,2,0,0,2,0,0,1,1,3,-0.985805275821378,-0.2354926524511763
1,0,1,1,1.4561818173490202,1,2,1,2,2,2,0,2,2,2,1,2,1.515248827647453,2.291815095156434
1,0,1,1,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.3215639146282381,-0.9754856739239464
0,0,0,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.5007281794767255,-0.9803028764645896
1,0,0,0,-0.9134390620253712,1,0,1,0,0,2,0,2,2,0,1,2,1.0036695792106467,-0.5448763807610263
1,0,0,0,-0.3823171407862835,1,2,1,0,0,2,0,0,0,0,1,2,0.5389015038334173,-0.161157471961616
0,0,1,1,1.0476264933189527,0,1,0,0,0,2,2,2,2,2,1,1,-0.3137305768945932,0.3911856230196717
0,0,0,0,-1.2402833212494253,1,2,1,0,0,0,0,2,2,0,1,2,1.0404497866146,-0.9311585716462834
0,0,1,1,-0.0554728815622295,1,2,1,0,0,2,2,2,2,0,1,2,1.3146295145349798,0.4250165271009786
1,1,1,1,0.1079492480497974,1,0,0,0,2,0,2,2,2,0,1,2,0.3733905705156269,0.2057012279455425
1,1,1,0,1.170193090527973,1,2,2,1,1,1,1,1,1,2,0,0,-1.333545418549665,-0.3447194054713597
0,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,2,0,0,2,0.5238550553499817,-0.927048481405184
1,1,1,0,0.4756490396768582,0,1,0,0,2,0,0,0,0,0,1,2,-1.1546598643577095,-0.4074977193152482
0,1,0,0,0.5573601044828717,1,2,1,0,2,2,0,2,2,0,1,2,1.322988652581333,1.1411445084641396
1,0,0,0,-0.30060607598027,1,2,1,0,0,0,0,0,2,0,1,2,0.6659604021379835,-0.1053176975570026
0,0,0,0,-1.117716724040405,1,0,1,0,2,0,0,2,0,0,1,3,0.6826786782306895,-0.8225947364069225
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.5040718346952668,-0.9996158811458844
1,0,0,0,-0.5048837379953037,1,0,0,2,0,2,0,0,2,0,0,1,-0.0161452624444246,-0.3903060515325854
1,0,0,1,0.4347935072738514,0,1,0,2,2,2,0,0,0,0,1,2,-0.8169506872850464,-0.1630357390072797
1,0,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,2,0,1,2,0.5121522620850876,-0.928374316966829
0,0,1,0,-0.9134390620253712,1,0,2,1,1,1,1,1,1,1,0,3,-1.4973845242581842,-0.9269158978490196
0,0,1,1,0.8024932989009121,1,2,2,1,1,1,1,1,1,2,0,3,-1.3987466953112184,-0.4537251858979357
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,2,-0.6547834091857976,-0.9883904733906238
1,1,1,0,0.5165045720798649,1,2,2,1,1,1,1,1,1,1,0,1,-1.343576384205288,-0.4894122597655457
1,0,0,0,-1.281138853652432,1,0,0,0,0,2,0,0,0,0,1,3,-0.5093344071792545,-0.9864680118262388
0,1,0,0,-0.6683058676073308,1,2,1,0,0,0,0,2,2,0,1,2,1.053824407488765,-0.3096068603471292
1,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,0,2,-0.6547834091857976,-0.9883904733906238
0,0,0,0,-0.0554728815622295,1,2,1,0,0,2,0,0,2,0,1,2,0.8364868182835858,0.2320853556222772
1,0,1,1,0.2305158452588177,1,2,1,0,2,2,0,2,0,0,1,2,0.9953104411642936,0.5933313516518056
0,0,0,0,-1.281138853652432,1,0,0,2,2,0,0,0,0,0,1,2,-0.3337925082058406,-0.98414779959336
1,0,0,0,-0.9134390620253712,1,0,0,0,0,0,0,0,0,0,1,1,-0.6698298576692329,-0.8159876558580584
1,0,1,0,-0.0146173491592227,1,2,1,0,0,2,0,0,0,0,1,2,0.4686847442440519,0.0734491306714584
1,0,1,0,1.3744707525430069,1,2,1,2,0,2,0,2,2,2,1,1,1.3764871360779922,2.076963442391869
0,0,0,0,-1.0360056592343916,1,0,0,2,2,2,0,0,0,0,0,2,-0.1164549190006614,-0.814440847702806
1,0,0,0,0.1896603128558109,1,2,1,0,2,0,2,2,2,1,1,1,1.3246604801906037,0.6612583269267487
1,0,1,1,0.2305158452588177,1,2,2,1,1,1,1,1,1,2,0,1,-1.331873590940394,-0.5823975271555784
1,0,1,1,-1.1585722564434118,1,0,1,0,0,0,0,0,0,0,1,3,0.1560529813104477,-0.8825004065339136
0,1,1,0,0.4347935072738514,1,2,1,0,0,2,2,2,2,1,1,2,1.4266419643561106,0.9953246939425552
1,0,1,1,1.4561818173490202,1,2,0,2,2,2,2,2,2,2,1,1,0.9133908883100338,1.8168786997158517
1,1,1,0,0.8433488313039189,1,2,1,0,2,2,0,2,2,0,1,2,1.3029267212700852,1.4158797340963347
1,0,0,0,-1.1994277888464184,1,0,1,2,0,0,2,0,0,0,1,3,0.582369021674453,-0.91365754223257
0,0,0,0,1.4970373497520268,1,0,0,2,0,2,2,2,2,2,1,1,0.587384504502265,1.4467275081639406
1,1,1,0,-1.0360056592343916,1,2,1,2,2,0,0,0,2,0,1,1,0.9969822687735642,-0.7109372848570567
1,0,1,0,1.170193090527973,1,2,1,0,2,2,0,2,2,0,1,2,1.3597688599852862,1.7676460058601011
1,0,1,1,0.5165045720798649,1,0,2,1,1,1,1,1,1,2,0,3,-1.4890253862118312,-0.5977551224112991
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,2,-1.4789944205562076,-0.9992844222554732
0,1,0,0,-1.2402833212494253,0,1,0,0,0,0,0,0,0,0,0,2,-1.3552791774701825,-0.9899151842865156
0,0,1,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,1,2,0.1945050163236719,-0.9458974436399032
1,0,0,0,0.5573601044828717,1,2,1,2,0,0,0,2,0,0,1,1,0.8114094041445267,0.8678897992091147
0,0,1,1,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.5241337660065142,-0.9842361886308032
0,0,0,1,1.415326284946013,1,2,1,0,2,0,2,2,2,2,1,2,1.3079422040978974,2.1024636796941736
0,0,0,0,-0.627450335204324,1,2,2,1,1,1,1,1,1,0,0,3,-1.3402327289867473,-0.7983761401475413
1,1,0,0,1.33361522014,1,2,1,2,0,2,2,2,2,2,1,2,1.5202643104752644,2.193990527966397
1,0,1,0,1.0884820257219594,1,2,1,0,0,0,0,0,2,1,0,2,0.6910378162770426,1.238726005801208
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.4923690414303723,-0.9994612003303592
0,0,1,0,0.1079492480497974,1,0,0,2,0,0,0,2,0,1,1,0,-0.0913775048616023,-0.0293031253560254
1,0,0,0,-0.954294594428378,0,1,0,0,0,0,0,2,2,0,1,2,-0.6514397539672563,-0.8233239459658273
0,0,0,0,-1.117716724040405,1,2,1,0,0,0,0,2,2,0,1,3,0.9702330270252344,-0.7932495759758476
0,0,0,0,0.1079492480497974,1,2,0,2,0,2,2,2,2,1,1,1,0.7044124371512076,0.3660831363858605
1,0,0,1,0.3122269100648312,1,0,2,1,1,1,1,1,1,1,1,0,-1.4873535586025608,-0.6305916498213724
1,0,1,0,-0.954294594428378,1,0,0,0,0,2,0,2,2,0,1,3,0.1727712574031538,-0.7589767267073254
1,0,1,0,1.5787484145580404,1,0,1,0,2,2,2,2,2,2,1,2,1.3497378943296623,2.2141432285034006
1,0,0,0,0.3939379748708447,1,0,2,1,1,1,1,1,1,1,1,3,-1.5157746279601612,-0.6374418002232046
0,0,1,0,-0.2597505435772633,1,0,0,0,2,2,2,2,2,0,0,0,0.5689944008002884,-0.0898054214857566
1,0,0,0,-0.954294594428378,1,0,0,0,0,0,0,0,0,0,0,3,-0.6664862024506916,-0.8179322146818043
1,0,1,1,1.5787484145580404,1,0,1,2,2,2,2,2,0,2,0,1,1.1808833057933312,2.1775722642613604
0,0,0,0,-1.0768611916373982,1,0,1,0,0,0,0,2,2,0,1,2,0.8766106809060801,-0.8071929466324803
1,1,1,0,-0.137183946368243,1,2,1,0,0,0,2,0,0,0,1,2,0.4820593651182164,0.0586881614184781
0,0,0,0,-1.281138853652432,1,2,2,1,1,1,1,1,1,0,1,3,-1.3084680044106054,-0.9970305018006768
1,0,1,1,-1.281138853652432,1,0,1,0,0,0,0,0,2,0,0,2,0.5054649516480051,-0.973054975394264
1,1,1,1,1.619603946961047,1,2,1,2,2,2,2,2,2,2,1,0,1.6740724505281608,2.613948942117436
1,0,0,0,0.8433488313039189,1,2,1,0,0,0,0,2,0,0,0,0,0.6876941610585016,0.987966306575426
1,0,0,0,-1.0360056592343916,1,0,1,0,0,2,0,0,0,0,0,3,0.3265793974560501,-0.7677493386735429
1,0,0,1,-0.2188950111742565,1,0,2,1,1,1,1,1,1,2,0,3,-1.4806662481654782,-0.751264783190424
0,0,1,0,-0.4231726731892902,1,2,0,2,0,0,2,2,2,0,1,2,0.4787157098996754,-0.2382106153525485
1,0,1,1,1.5787484145580404,1,0,0,0,2,0,2,2,2,2,1,1,0.2831118796150139,1.2695958771281748
0,0,1,1,1.619603946961047,1,2,1,2,2,2,0,2,2,2,0,1,1.4935150687269347,2.477321587489924
1,1,1,0,-0.6683058676073308,1,2,1,0,0,2,0,2,2,0,1,2,1.1324003051244833,-0.3068005084083141
1,1,0,0,-0.5048837379953037,1,2,1,0,0,0,0,2,0,0,1,2,0.6509139536545478,-0.2371278496438717
1,0,1,0,0.8024932989009121,1,0,1,2,2,2,2,2,2,2,1,2,1.3848462741243452,1.416542651877157
1,0,1,1,1.619603946961047,1,2,0,2,2,2,2,0,0,2,0,1,0.2413161893832487,1.208673733070589
1,1,0,0,-1.1994277888464184,1,2,1,0,0,0,0,0,0,0,1,2,0.3733905705156269,-0.9059676959750292
1,0,1,0,-0.5865948028013173,1,2,1,0,0,0,0,2,2,0,1,2,0.9969822687735642,-0.2624292116119296
1,0,1,1,-1.281138853652432,1,0,1,0,0,0,0,2,2,0,1,2,0.8431741287206679,-0.9685913290033926
1,0,1,0,0.3939379748708447,1,2,1,0,2,2,0,2,0,0,1,0,1.0153723724755408,0.741405086628186
1,0,1,0,1.3744707525430069,1,2,1,0,2,0,2,2,2,1,1,2,1.3096140317071678,2.0365917495397805
0,0,1,0,-0.0146173491592227,1,0,2,1,1,1,1,1,1,0,0,0,-1.5207901107879729,-0.7250574335885753
0,0,0,0,-1.0768611916373982,1,0,1,0,0,2,0,0,2,0,0,2,0.6358675051711128,-0.7885207624726471
1,0,0,0,-0.0963284139652362,1,0,0,2,2,0,2,2,0,1,0,2,0.1844740506680484,-0.1047431688136231
0,0,1,1,-1.117716724040405,1,0,1,0,2,0,0,0,2,0,1,2,0.6258365395154888,-0.8297763456991659
0,0,1,1,0.1896603128558109,1,2,1,0,2,0,0,2,0,0,1,2,0.7997066108796321,0.4679294047795537
0,0,1,1,-1.2402833212494253,1,0,1,0,2,0,0,0,0,0,1,0,0.2897991900520965,-0.944151760150404
0,0,1,1,-0.2597505435772633,1,0,1,2,2,0,0,0,0,0,0,2,0.5706662284095589,-0.093561955577084
1,1,1,0,0.1896603128558109,1,2,1,0,0,0,0,2,0,0,1,2,0.6960532991048546,0.3930638900653354
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,0,-1.4990563518674551,-0.999549589367802
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,2,0,0,1,1,-0.3304488529872993,-0.9841036050746386
0,0,1,1,1.4970373497520268,1,2,1,0,2,2,0,2,2,0,1,2,1.3062703764886268,2.282711024299805
1,0,1,1,-1.281138853652432,1,0,2,1,1,1,1,1,1,1,1,2,-1.494040869039643,-0.99948329758972
0,1,0,0,0.5573601044828717,1,2,1,2,2,2,0,2,2,1,1,2,1.5085615172103704,1.1459838082641436
0,0,1,1,-0.30060607598027,1,2,1,0,0,2,0,0,2,0,1,2,0.8097375765352557,0.0382923910285065
0,0,1,1,1.0476264933189527,1,2,1,0,2,2,0,2,2,1,1,1,1.348066066720392,1.7428749781167014
0,1,0,0,-0.7500169324133442,1,2,1,0,2,2,0,2,2,0,1,2,1.3363632734554975,-0.3316157306704354
0,0,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,2,0,1,2,0.5706662284095589,-0.9721931822791948
0,0,1,0,1.619603946961047,1,2,0,2,2,2,2,2,2,2,1,2,0.9200781987471164,1.990673644588144
1,0,1,1,0.7616377664979054,1,0,2,1,1,1,1,1,1,2,0,1,-1.5157746279601612,-0.5281266581655784
1,0,0,0,-0.9951501268313848,1,2,0,0,0,0,0,2,0,0,1,2,-0.1883435061992975,-0.8154573216334005
0,1,1,0,1.5787484145580404,1,2,0,2,2,2,2,0,2,2,1,0,0.5957436425486181,1.5686601853165547
1,1,0,0,-0.790872464816351,1,2,1,0,2,2,0,2,2,0,1,2,1.4049082054355928,-0.4054647714540594
1,0,1,0,1.0476264933189527,1,0,0,2,2,2,0,0,0,1,0,1,-0.1532351264046149,0.5665936678252991
1,0,1,1,1.5378928821550335,1,2,0,2,2,2,2,2,2,2,1,1,0.8448459563299389,1.7480236395477562
0,0,0,0,0.8433488313039189,1,0,1,0,2,2,0,2,2,1,1,3,1.1842269610118723,1.2900579392962286
0,0,0,0,-1.1994277888464184,0,1,0,0,0,0,0,2,0,0,0,1,-0.9924925862584604,-0.9602606622243902
1,1,1,0,0.1896603128558109,1,2,1,0,0,0,0,2,2,0,1,2,0.9234218539656572,0.5266418229010644
0,0,0,0,-0.464028205592297,1,0,1,0,2,2,0,0,2,0,1,2,0.8415023011113973,-0.185110901108668
0,0,0,0,-0.5457392703983105,1,0,2,1,1,1,1,1,1,1,0,1,-1.4923690414303723,-0.8388583192964338
1,1,0,0,-0.9951501268313848,1,0,1,2,0,0,2,2,2,0,0,1,1.1842269610118723,-0.6405575137930704
0,0,0,0,-0.2597505435772633,1,2,1,0,0,2,0,0,0,0,1,2,0.5288705381777937,-0.0392247948090017
0,0,0,0,-0.954294594428378,1,0,1,0,0,0,0,0,0,0,0,2,0.2045359819792955,-0.7111803547100249
1,0,0,0,-0.7500169324133442,0,1,0,0,0,2,0,2,2,0,1,2,-0.4725541997753011,-0.6934141581839826
1,1,1,0,-0.3823171407862835,1,2,1,0,0,0,0,0,2,0,0,2,0.7328335065088079,-0.1351931922127356
1,0,1,0,1.129337558124966,1,2,2,1,1,1,1,1,1,1,0,0,-1.361966487907265,-0.3428853329444175
0,0,0,0,-1.1585722564434118,1,0,0,0,0,0,0,0,0,0,1,3,-0.6547834091857976,-0.9213694857494716
0,0,0,0,-0.954294594428378,1,0,1,0,0,2,0,0,2,0,1,1,0.6826786782306895,-0.6630746210816738
1,0,1,0,0.3122269100648312,1,2,1,0,2,0,0,2,2,0,1,2,1.2176635131972844,0.8093541591624901
1,0,1,1,1.5378928821550335,1,2,2,1,1,1,1,1,1,2,0,3,-1.3201707976754995,-0.2208421694949996
0,0,0,0,0.4347935072738514,1,2,1,0,2,2,0,2,2,2,1,2,1.3280041354091443,1.0951822089937813
0,0,0,0,-1.281138853652432,0,1,0,0,0,0,0,2,0,0,1,2,-1.0092108623511664,-0.9930750923751028
0,0,1,0,-0.3414616083832767,1,0,1,0,2,2,0,2,2,0,1,1,1.15079040882646,0.0661128405636897
